unique_round_id,unique_fight_id,unique_event_id,round_number,fighter_name,knockdowns,total_strikes_landed,total_strikes_attempted,takedowns,takedowns_attempted,submission_attempts,control_time,reversals,guard_passes,significant_strikes_head_landed,significant_strikes_head_attempted,significant_strikes_body_landed,significant_strikes_body_attempted,significant_strikes_leg_landed,significant_strikes_leg_attempted,significant_strikes_standing_landed,significant_strikes_standing_attempted,significant_strikes_clinch_landed,significant_strikes_clinch_attempted,significant_strikes_ground_landed,significant_strikes_ground_attempted,fight_id,fight_title,winning_fighter_name,losing_fighter_name,weight_class,method_of_victory,specific_victory_details,ending_round,ending_time,fight_url
4552,1909,179,5,"Urijah Faber",0,11,37,0,0,0,0:00,0,0,6,29,1,4,0,0,5,29,0,2,2,2,1909,"UFC 199: Rockhold vs. Bisping 2","Dominick Cruz","Urijah Faber",Bantamweight,U-DEC,NULL,5,5:00,9c884cbc3791bf60
5085,2748,256,1,"Takeya Mizugaki",0,49,129,2,2,0,1:13,0,0,38,115,11,14,0,0,45,121,3,6,1,2,2748,"UFC Fight Night: Hunt vs Bigfoot","Takeya Mizugaki","Nam Phan",Bantamweight,U-DEC,NULL,3,5:00,b951f2d4080ef172
5086,2748,256,1,"Nam Phan",0,23,77,0,0,0,0:00,0,0,21,74,2,3,0,0,23,77,0,0,0,0,2748,"UFC Fight Night: Hunt vs Bigfoot","Takeya Mizugaki","Nam Phan",Bantamweight,U-DEC,NULL,3,5:00,b951f2d4080ef172
5087,2748,256,2,"Takeya Mizugaki",0,58,129,1,3,0,0:47,0,0,40,110,16,17,0,0,50,121,6,6,0,0,2748,"UFC Fight Night: Hunt vs Bigfoot","Takeya Mizugaki","Nam Phan",Bantamweight,U-DEC,NULL,3,5:00,b951f2d4080ef172
5088,2748,256,2,"Nam Phan",0,25,77,0,0,0,0:00,0,0,15,64,9,12,0,0,24,76,0,0,0,0,2748,"UFC Fight Night: Hunt vs Bigfoot","Takeya Mizugaki","Nam Phan",Bantamweight,U-DEC,NULL,3,5:00,b951f2d4080ef172
5089,2748,256,3,"Takeya Mizugaki",0,48,147,0,3,0,0:03,0,0,39,133,7,12,1,1,47,146,0,0,0,0,2748,"UFC Fight Night: Hunt vs Bigfoot","Takeya Mizugaki","Nam Phan",Bantamweight,U-DEC,NULL,3,5:00,b951f2d4080ef172
5090,2748,256,3,"Nam Phan",0,56,137,0,0,0,0:00,0,0,41,120,12,14,0,0,53,134,0,0,0,0,2748,"UFC Fight Night: Hunt vs Bigfoot","Takeya Mizugaki","Nam Phan",Bantamweight,U-DEC,NULL,3,5:00,b951f2d4080ef172
5709,1828,172,1,"Marcus Brimage",0,3,22,0,0,0,0:00,0,0,0,16,0,1,3,5,3,22,0,0,0,0,1828,"UFC 175: Weidman vs Machida","Russell Doane","Marcus Brimage",Bantamweight,S-DEC,NULL,3,5:00,9cba1f0cdf10a8e5
5710,1828,172,1,"Russell Doane",0,14,25,1,1,0,3:03,0,1,6,17,2,2,0,0,4,15,0,0,4,4,1828,"UFC 175: Weidman vs Machida","Russell Doane","Marcus Brimage",Bantamweight,S-DEC,NULL,3,5:00,9cba1f0cdf10a8e5
5711,1828,172,2,"Marcus Brimage",0,18,32,0,0,0,0:16,0,0,6,19,1,1,6,7,10,23,3,4,0,0,1828,"UFC 175: Weidman vs Machida","Russell Doane","Marcus Brimage",Bantamweight,S-DEC,NULL,3,5:00,9cba1f0cdf10a8e5
5712,1828,172,2,"Russell Doane",0,14,27,2,6,0,1:35,0,1,2,14,4,4,1,1,3,15,3,3,1,1,1828,"UFC 175: Weidman vs Machida","Russell Doane","Marcus Brimage",Bantamweight,S-DEC,NULL,3,5:00,9cba1f0cdf10a8e5
5713,1828,172,3,"Marcus Brimage",0,12,27,2,2,0,0:15,0,0,3,17,1,1,7,8,11,26,0,0,0,0,1828,"UFC 175: Weidman vs Machida","Russell Doane","Marcus Brimage",Bantamweight,S-DEC,NULL,3,5:00,9cba1f0cdf10a8e5
5714,1828,172,3,"Russell Doane",0,9,34,0,2,0,0:00,0,0,7,31,2,3,0,0,7,32,2,2,0,0,1828,"UFC 175: Weidman vs Machida","Russell Doane","Marcus Brimage",Bantamweight,S-DEC,NULL,3,5:00,9cba1f0cdf10a8e5
5715,965,88,1,"Marcus Brimage",0,9,17,0,0,0,0:00,0,0,4,12,4,4,1,1,9,17,0,0,0,0,965,"UFC Fight Night: Bisping vs Leites","Jimmie Rivera","Marcus Brimage",Bantamweight,KO/TKO,Punches,1,1:29,9cbdbbc414d6dd83
5716,965,88,1,"Jimmie Rivera",1,15,27,0,0,0,0:01,0,0,10,20,3,5,2,2,14,26,0,0,1,1,965,"UFC Fight Night: Bisping vs Leites","Jimmie Rivera","Marcus Brimage",Bantamweight,KO/TKO,Punches,1,1:29,9cbdbbc414d6dd83
5717,2960,274,1,"Marcus Brimage",0,9,32,0,0,0,0:00,0,0,3,23,2,4,4,5,9,32,0,0,0,0,2960,"UFC 182: Jones vs Cormier","Cody Garbrandt","Marcus Brimage",Bantamweight,KO/TKO,Punches,3,4:50,22e7485bceb841af
5718,2960,274,1,"Cody Garbrandt",0,12,36,1,1,0,0:25,0,0,10,32,0,0,1,3,10,33,0,0,1,2,2960,"UFC 182: Jones vs Cormier","Cody Garbrandt","Marcus Brimage",Bantamweight,KO/TKO,Punches,3,4:50,22e7485bceb841af
5719,2960,274,2,"Marcus Brimage",0,18,56,0,0,0,0:00,0,0,13,47,4,8,1,1,17,53,1,3,0,0,2960,"UFC 182: Jones vs Cormier","Cody Garbrandt","Marcus Brimage",Bantamweight,KO/TKO,Punches,3,4:50,22e7485bceb841af
5720,2960,274,2,"Cody Garbrandt",0,14,46,0,1,0,0:00,0,0,11,41,2,4,1,1,14,45,0,1,0,0,2960,"UFC 182: Jones vs Cormier","Cody Garbrandt","Marcus Brimage",Bantamweight,KO/TKO,Punches,3,4:50,22e7485bceb841af
5721,2960,274,3,"Marcus Brimage",0,21,49,0,0,0,0:17,0,0,8,30,5,11,3,3,16,44,0,0,0,0,2960,"UFC 182: Jones vs Cormier","Cody Garbrandt","Marcus Brimage",Bantamweight,KO/TKO,Punches,3,4:50,22e7485bceb841af
5722,2960,274,3,"Cody Garbrandt",2,24,53,0,1,0,0:04,0,0,21,49,3,4,0,0,21,47,0,1,3,5,2960,"UFC 182: Jones vs Cormier","Cody Garbrandt","Marcus Brimage",Bantamweight,KO/TKO,Punches,3,4:50,22e7485bceb841af
5815,579,53,1,"Johnny Eduardo",0,31,73,0,0,0,0:00,0,0,24,61,1,5,6,7,29,71,2,2,0,0,579,"UFC Fight Night: Rivera vs. Moraes","Nathaniel Wood","Johnny Eduardo",Bantamweight,SUB,"D'Arce Choke",2,2:18,4b155647201d549e
5816,579,53,1,"Nathaniel Wood",0,24,73,0,0,0,0:00,0,0,14,53,1,5,9,15,24,73,0,0,0,0,579,"UFC Fight Night: Rivera vs. Moraes","Nathaniel Wood","Johnny Eduardo",Bantamweight,SUB,"D'Arce Choke",2,2:18,4b155647201d549e
5817,579,53,2,"Johnny Eduardo",0,6,15,0,1,0,0:03,0,0,3,11,2,3,1,1,6,15,0,0,0,0,579,"UFC Fight Night: Rivera vs. Moraes","Nathaniel Wood","Johnny Eduardo",Bantamweight,SUB,"D'Arce Choke",2,2:18,4b155647201d549e
5818,579,53,2,"Nathaniel Wood",0,9,24,0,0,1,0:41,0,1,6,20,2,2,1,2,9,24,0,0,0,0,579,"UFC Fight Night: Rivera vs. Moraes","Nathaniel Wood","Johnny Eduardo",Bantamweight,SUB,"D'Arce Choke",2,2:18,4b155647201d549e
5819,2895,268,1,"Johnny Eduardo",0,16,30,0,0,1,0:00,0,0,11,23,0,1,5,6,16,30,0,0,0,0,2895,"UFC 212: Aldo vs. Holloway","Matthew Lopez","Johnny Eduardo",Bantamweight,KO/TKO,Punches,1,2:57,36f0c6d7126e09ee
5820,2895,268,1,"Matthew Lopez",0,59,73,1,1,0,1:16,0,0,43,57,0,0,0,0,4,12,0,0,39,45,2895,"UFC 212: Aldo vs. Holloway","Matthew Lopez","Johnny Eduardo",Bantamweight,KO/TKO,Punches,1,2:57,36f0c6d7126e09ee
5821,718,65,1,"Jimmie Rivera",0,24,31,0,2,0,0:04,0,0,9,13,4,6,10,11,23,29,0,1,0,0,718,"UFC 228: Woodley vs. Till","Jimmie Rivera","John Dodson",Bantamweight,U-DEC,NULL,3,5:00,82342dc6be82778b
5822,718,65,1,"John Dodson",0,9,33,0,1,0,0:02,0,0,5,27,2,4,2,2,8,31,1,2,0,0,718,"UFC 228: Woodley vs. Till","Jimmie Rivera","John Dodson",Bantamweight,U-DEC,NULL,3,5:00,82342dc6be82778b
5823,718,65,2,"Jimmie Rivera",0,15,41,0,1,0,0:00,0,0,7,28,3,6,5,7,15,40,0,1,0,0,718,"UFC 228: Woodley vs. Till","Jimmie Rivera","John Dodson",Bantamweight,U-DEC,NULL,3,5:00,82342dc6be82778b
5824,718,65,2,"John Dodson",0,10,32,0,0,0,0:00,0,0,3,25,6,6,1,1,10,32,0,0,0,0,718,"UFC 228: Woodley vs. Till","Jimmie Rivera","John Dodson",Bantamweight,U-DEC,NULL,3,5:00,82342dc6be82778b
5825,718,65,3,"Jimmie Rivera",0,24,54,0,0,0,0:00,0,0,9,38,9,9,6,7,22,52,2,2,0,0,718,"UFC 228: Woodley vs. Till","Jimmie Rivera","John Dodson",Bantamweight,U-DEC,NULL,3,5:00,82342dc6be82778b
5826,718,65,3,"John Dodson",0,22,52,0,0,0,0:00,0,0,13,43,7,7,2,2,16,46,6,6,0,0,718,"UFC 228: Woodley vs. Till","Jimmie Rivera","John Dodson",Bantamweight,U-DEC,NULL,3,5:00,82342dc6be82778b
5827,1896,178,1,"John Lineker",0,9,31,0,0,0,0:00,0,0,2,16,6,12,1,3,9,30,0,1,0,0,1896,"UFC Fight Night: Lineker vs. Dodson","John Lineker","John Dodson",Bantamweight,S-DEC,NULL,5,5:00,8793208907eca67f
5828,1896,178,1,"John Dodson",0,15,23,0,1,0,0:00,0,0,3,9,4,5,8,9,15,23,0,0,0,0,1896,"UFC Fight Night: Lineker vs. Dodson","John Lineker","John Dodson",Bantamweight,S-DEC,NULL,5,5:00,8793208907eca67f
5829,1896,178,2,"John Lineker",0,16,67,0,0,0,0:00,0,0,10,48,4,16,2,3,16,67,0,0,0,0,1896,"UFC Fight Night: Lineker vs. Dodson","John Lineker","John Dodson",Bantamweight,S-DEC,NULL,5,5:00,8793208907eca67f
5830,1896,178,2,"John Dodson",0,15,31,0,0,0,0:00,0,0,7,22,3,3,5,6,14,29,1,2,0,0,1896,"UFC Fight Night: Lineker vs. Dodson","John Lineker","John Dodson",Bantamweight,S-DEC,NULL,5,5:00,8793208907eca67f
5831,1896,178,3,"John Lineker",0,15,61,0,0,0,0:00,0,0,9,43,4,15,1,2,13,57,1,3,0,0,1896,"UFC Fight Night: Lineker vs. Dodson","John Lineker","John Dodson",Bantamweight,S-DEC,NULL,5,5:00,8793208907eca67f
5832,1896,178,3,"John Dodson",0,15,34,0,1,0,0:00,0,0,10,28,4,5,1,1,14,32,1,2,0,0,1896,"UFC Fight Night: Lineker vs. Dodson","John Lineker","John Dodson",Bantamweight,S-DEC,NULL,5,5:00,8793208907eca67f
5833,1896,178,4,"John Lineker",0,27,83,0,0,0,0:00,0,0,12,59,11,20,4,4,19,67,8,16,0,0,1896,"UFC Fight Night: Lineker vs. Dodson","John Lineker","John Dodson",Bantamweight,S-DEC,NULL,5,5:00,8793208907eca67f
5834,1896,178,4,"John Dodson",0,22,44,0,3,0,0:00,0,0,15,35,5,7,2,2,21,43,1,1,0,0,1896,"UFC Fight Night: Lineker vs. Dodson","John Lineker","John Dodson",Bantamweight,S-DEC,NULL,5,5:00,8793208907eca67f
5835,1896,178,5,"John Lineker",0,27,81,0,0,0,0:00,0,0,14,57,10,21,3,3,26,79,1,2,0,0,1896,"UFC Fight Night: Lineker vs. Dodson","John Lineker","John Dodson",Bantamweight,S-DEC,NULL,5,5:00,8793208907eca67f
5836,1896,178,5,"John Dodson",0,34,59,0,1,0,0:23,0,1,21,46,10,10,3,3,34,59,0,0,0,0,1896,"UFC Fight Night: Lineker vs. Dodson","John Lineker","John Dodson",Bantamweight,S-DEC,NULL,5,5:00,8793208907eca67f
5837,1616,150,1,"Damacio Page ",0,8,22,0,0,0,1:03,0,1,1,15,4,4,0,0,5,12,0,4,0,3,1616,"WEC 32: Condit vs. Prater","Damacio Page","Scott Jorgensen",Bantamweight,U-DEC,NULL,3,5:00,68ede15481aabb09
5838,1616,150,1,"Scott Jorgensen",0,16,25,1,2,0,2:10,0,1,7,15,2,2,0,0,6,10,1,2,2,5,1616,"WEC 32: Condit vs. Prater","Damacio Page","Scott Jorgensen",Bantamweight,U-DEC,NULL,3,5:00,68ede15481aabb09
5839,1616,150,2,"Damacio Page ",0,11,17,1,2,0,0:53,0,1,0,5,3,3,1,2,0,2,4,8,0,0,1616,"WEC 32: Condit vs. Prater","Damacio Page","Scott Jorgensen",Bantamweight,U-DEC,NULL,3,5:00,68ede15481aabb09
5840,1616,150,2,"Scott Jorgensen",0,22,35,1,1,0,3:34,0,0,6,17,4,4,3,3,0,1,7,10,6,13,1616,"WEC 32: Condit vs. Prater","Damacio Page","Scott Jorgensen",Bantamweight,U-DEC,NULL,3,5:00,68ede15481aabb09
5841,1616,150,3,"Damacio Page ",0,36,54,0,0,0,4:00,1,0,10,25,0,0,1,1,1,1,0,0,10,25,1616,"WEC 32: Condit vs. Prater","Damacio Page","Scott Jorgensen",Bantamweight,U-DEC,NULL,3,5:00,68ede15481aabb09
5842,1616,150,3,"Scott Jorgensen",0,8,8,2,3,0,0:51,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1616,"WEC 32: Condit vs. Prater","Damacio Page","Scott Jorgensen",Bantamweight,U-DEC,NULL,3,5:00,68ede15481aabb09
5843,2928,271,1,"Cody Gibson",0,17,35,1,3,0,0:34,0,0,4,15,4,8,0,1,2,14,6,10,0,0,2928,"UFC 170: Rousey vs McMann","Aljamain Sterling","Cody Gibson",Bantamweight,U-DEC,NULL,3,5:00,41727d51af72b1d5
5844,2928,271,1,"Aljamain Sterling",0,48,70,1,2,0,2:41,0,0,9,26,7,9,3,6,3,17,13,21,3,3,2928,"UFC 170: Rousey vs McMann","Aljamain Sterling","Cody Gibson",Bantamweight,U-DEC,NULL,3,5:00,41727d51af72b1d5
5845,2928,271,2,"Cody Gibson",0,13,28,3,3,1,2:36,0,0,3,14,4,5,1,3,3,10,4,10,1,2,2928,"UFC 170: Rousey vs McMann","Aljamain Sterling","Cody Gibson",Bantamweight,U-DEC,NULL,3,5:00,41727d51af72b1d5
5846,2928,271,2,"Aljamain Sterling",0,27,40,1,1,0,0:56,0,0,7,15,8,11,1,2,6,14,10,14,0,0,2928,"UFC 170: Rousey vs McMann","Aljamain Sterling","Cody Gibson",Bantamweight,U-DEC,NULL,3,5:00,41727d51af72b1d5
5847,2928,271,3,"Cody Gibson",0,5,10,0,0,0,0:01,0,0,2,7,0,0,0,0,0,2,1,3,1,2,2928,"UFC 170: Rousey vs McMann","Aljamain Sterling","Cody Gibson",Bantamweight,U-DEC,NULL,3,5:00,41727d51af72b1d5
5848,2928,271,3,"Aljamain Sterling",0,57,67,1,2,3,4:18,0,2,7,16,2,2,2,2,2,8,2,2,7,10,2928,"UFC 170: Rousey vs McMann","Aljamain Sterling","Cody Gibson",Bantamweight,U-DEC,NULL,3,5:00,41727d51af72b1d5
5989,2187,206,1,"Eddie Wineland",2,9,32,0,0,0,0:06,0,0,8,30,1,2,0,0,7,28,0,0,2,4,2187,"UFC Fight Night: VanZant vs. Waterson","Eddie Wineland","Takeya Mizugaki",Bantamweight,KO/TKO,Punches,1,3:04,ca6d4239726931f9
5990,2187,206,1,"Takeya Mizugaki",0,13,40,0,0,0,0:00,0,0,8,34,0,1,5,5,13,40,0,0,0,0,2187,"UFC Fight Night: VanZant vs. Waterson","Eddie Wineland","Takeya Mizugaki",Bantamweight,KO/TKO,Punches,1,3:04,ca6d4239726931f9
5991,2092,197,1,"Raphael Assuncao",0,14,41,0,0,0,0:00,0,0,7,29,1,2,6,10,13,40,1,1,0,0,2092,"UFC 226: Miocic vs. Cormier","Raphael Assuncao","Rob Font",Bantamweight,U-DEC,NULL,3,5:00,148c26038e80465b
5992,2092,197,1,"Rob Font",0,10,61,0,0,0,0:00,0,0,5,47,3,7,2,7,10,61,0,0,0,0,2092,"UFC 226: Miocic vs. Cormier","Raphael Assuncao","Rob Font",Bantamweight,U-DEC,NULL,3,5:00,148c26038e80465b
5993,2092,197,2,"Raphael Assuncao",0,34,55,1,1,0,2:16,0,2,13,29,1,2,1,3,7,24,0,0,8,10,2092,"UFC 226: Miocic vs. Cormier","Raphael Assuncao","Rob Font",Bantamweight,U-DEC,NULL,3,5:00,148c26038e80465b
5994,2092,197,2,"Rob Font",0,5,25,0,0,0,0:00,0,0,3,23,2,2,0,0,5,25,0,0,0,0,2092,"UFC 226: Miocic vs. Cormier","Raphael Assuncao","Rob Font",Bantamweight,U-DEC,NULL,3,5:00,148c26038e80465b
5995,2092,197,3,"Raphael Assuncao",0,45,65,1,1,0,2:16,0,2,21,40,2,3,2,2,16,31,0,0,9,14,2092,"UFC 226: Miocic vs. Cormier","Raphael Assuncao","Rob Font",Bantamweight,U-DEC,NULL,3,5:00,148c26038e80465b
5996,2092,197,3,"Rob Font",0,5,36,0,0,0,0:00,0,0,4,35,1,1,0,0,5,36,0,0,0,0,2092,"UFC 226: Miocic vs. Cormier","Raphael Assuncao","Rob Font",Bantamweight,U-DEC,NULL,3,5:00,148c26038e80465b
5997,342,33,1,"Pedro Munhoz",0,20,48,0,1,1,0:02,1,1,11,32,1,4,8,12,20,48,0,0,0,0,342,"UFC Fight Night: Brunson vs. Machida","Pedro Munhoz","Rob Font",Bantamweight,SUB,"Guillotine Choke",1,4:03,0b557aeb2169b59f
5998,342,33,1,"Rob Font",0,30,68,0,1,0,0:05,0,0,23,52,6,15,1,1,30,68,0,0,0,0,342,"UFC Fight Night: Brunson vs. Machida","Pedro Munhoz","Rob Font",Bantamweight,SUB,"Guillotine Choke",1,4:03,0b557aeb2169b59f
5999,2835,263,1,"Henry Cejudo",1,27,47,0,0,0,0:20,0,0,13,30,7,10,4,4,19,34,2,2,3,8,2835,"UFC Fight Night: Dos Santos vs Miocic","Henry Cejudo","Dustin Kimura",Bantamweight,U-DEC,NULL,3,5:00,383f0de18e7ab9c5
6000,2835,263,1,"Dustin Kimura",0,6,31,0,1,0,0:00,0,0,5,26,1,5,0,0,5,30,1,1,0,0,2835,"UFC Fight Night: Dos Santos vs Miocic","Henry Cejudo","Dustin Kimura",Bantamweight,U-DEC,NULL,3,5:00,383f0de18e7ab9c5
6001,2835,263,2,"Henry Cejudo",0,22,48,0,0,0,0:00,0,0,15,40,7,8,0,0,18,37,4,11,0,0,2835,"UFC Fight Night: Dos Santos vs Miocic","Henry Cejudo","Dustin Kimura",Bantamweight,U-DEC,NULL,3,5:00,383f0de18e7ab9c5
6002,2835,263,2,"Dustin Kimura",0,6,58,0,0,0,0:00,0,0,5,54,1,4,0,0,6,58,0,0,0,0,2835,"UFC Fight Night: Dos Santos vs Miocic","Henry Cejudo","Dustin Kimura",Bantamweight,U-DEC,NULL,3,5:00,383f0de18e7ab9c5
6003,2835,263,3,"Henry Cejudo",0,27,54,0,2,0,0:00,0,0,15,39,10,13,1,1,13,35,13,18,0,0,2835,"UFC Fight Night: Dos Santos vs Miocic","Henry Cejudo","Dustin Kimura",Bantamweight,U-DEC,NULL,3,5:00,383f0de18e7ab9c5
6004,2835,263,3,"Dustin Kimura",0,13,72,0,0,0,0:00,0,0,6,63,6,8,1,1,13,72,0,0,0,0,2835,"UFC Fight Night: Dos Santos vs Miocic","Henry Cejudo","Dustin Kimura",Bantamweight,U-DEC,NULL,3,5:00,383f0de18e7ab9c5
6005,2569,240,1,"Takeya Mizugaki",1,19,52,0,1,0,2:20,0,1,15,46,0,0,1,2,7,29,0,2,9,17,2569,"UFC 173: Barao vs Dillashaw","Takeya Mizugaki","Francisco Rivera",Bantamweight,U-DEC,NULL,3,5:00,f9a59f7c67fbce01
6006,2569,240,1,"Francisco Rivera",0,25,36,3,4,0,0:41,0,0,9,20,4,4,1,1,8,18,4,4,2,3,2569,"UFC 173: Barao vs Dillashaw","Takeya Mizugaki","Francisco Rivera",Bantamweight,U-DEC,NULL,3,5:00,f9a59f7c67fbce01
6007,2569,240,2,"Takeya Mizugaki",0,14,34,0,2,0,3:16,0,2,4,23,1,1,0,0,2,20,0,0,3,4,2569,"UFC 173: Barao vs Dillashaw","Takeya Mizugaki","Francisco Rivera",Bantamweight,U-DEC,NULL,3,5:00,f9a59f7c67fbce01
6008,2569,240,2,"Francisco Rivera",0,11,29,0,0,1,0:02,0,0,6,23,0,1,2,2,8,26,0,0,0,0,2569,"UFC 173: Barao vs Dillashaw","Takeya Mizugaki","Francisco Rivera",Bantamweight,U-DEC,NULL,3,5:00,f9a59f7c67fbce01
6009,2569,240,3,"Takeya Mizugaki",0,34,93,0,0,0,2:36,0,0,14,63,0,0,0,0,9,52,0,0,5,11,2569,"UFC 173: Barao vs Dillashaw","Takeya Mizugaki","Francisco Rivera",Bantamweight,U-DEC,NULL,3,5:00,f9a59f7c67fbce01
6010,2569,240,3,"Francisco Rivera",0,25,59,0,0,0,0:00,0,0,16,50,2,2,1,1,18,51,1,2,0,0,2569,"UFC 173: Barao vs Dillashaw","Takeya Mizugaki","Francisco Rivera",Bantamweight,U-DEC,NULL,3,5:00,f9a59f7c67fbce01
6011,970,89,1,"Francisco Rivera",0,37,81,0,0,0,0:03,0,0,32,75,1,2,4,4,36,80,1,1,0,0,970,"UFC Fight Night: Silva vs Bisping","Brad Pickett","Francisco Rivera",Bantamweight,S-DEC,NULL,3,5:00,7c20284c4c2dc9d3
6012,970,89,1,"Brad Pickett",0,16,54,0,1,0,0:00,0,0,7,38,5,8,4,8,14,51,2,3,0,0,970,"UFC Fight Night: Silva vs Bisping","Brad Pickett","Francisco Rivera",Bantamweight,S-DEC,NULL,3,5:00,7c20284c4c2dc9d3
6013,970,89,2,"Francisco Rivera",0,25,65,1,1,0,0:06,0,0,21,60,1,2,3,3,25,65,0,0,0,0,970,"UFC Fight Night: Silva vs Bisping","Brad Pickett","Francisco Rivera",Bantamweight,S-DEC,NULL,3,5:00,7c20284c4c2dc9d3
6014,970,89,2,"Brad Pickett",0,24,66,1,1,0,0:32,0,1,4,32,8,13,5,13,17,58,0,0,0,0,970,"UFC Fight Night: Silva vs Bisping","Brad Pickett","Francisco Rivera",Bantamweight,S-DEC,NULL,3,5:00,7c20284c4c2dc9d3
6015,970,89,3,"Francisco Rivera",0,7,19,1,1,0,0:12,0,0,6,17,0,0,1,2,5,17,2,2,0,0,970,"UFC Fight Night: Silva vs Bisping","Brad Pickett","Francisco Rivera",Bantamweight,S-DEC,NULL,3,5:00,7c20284c4c2dc9d3
6016,970,89,3,"Brad Pickett",0,24,43,2,3,0,2:47,0,2,2,16,1,1,3,8,3,20,0,0,3,5,970,"UFC Fight Night: Silva vs Bisping","Brad Pickett","Francisco Rivera",Bantamweight,S-DEC,NULL,3,5:00,7c20284c4c2dc9d3
6017,2193,207,1,"Francisco Rivera",0,23,55,0,0,0,0:00,0,0,16,47,4,5,3,3,21,52,2,3,0,0,2193,"UFC 201: Lawler vs. Woodley","Erik Perez","Francisco Rivera",Bantamweight,U-DEC,NULL,3,5:00,3cf1d67a20ae1c18
6018,2193,207,1,"Erik Perez",0,21,72,0,1,0,0:28,0,0,4,50,4,6,6,6,11,57,3,5,0,0,2193,"UFC 201: Lawler vs. Woodley","Erik Perez","Francisco Rivera",Bantamweight,U-DEC,NULL,3,5:00,3cf1d67a20ae1c18
6019,2193,207,2,"Francisco Rivera",0,20,64,0,0,0,0:00,0,0,10,50,3,6,5,5,18,59,0,2,0,0,2193,"UFC 201: Lawler vs. Woodley","Erik Perez","Francisco Rivera",Bantamweight,U-DEC,NULL,3,5:00,3cf1d67a20ae1c18
6020,2193,207,2,"Erik Perez",0,28,60,1,3,0,0:26,0,0,7,35,13,17,4,4,20,50,0,2,4,4,2193,"UFC 201: Lawler vs. Woodley","Erik Perez","Francisco Rivera",Bantamweight,U-DEC,NULL,3,5:00,3cf1d67a20ae1c18
6021,2193,207,3,"Francisco Rivera",0,16,44,0,0,0,0:01,0,0,13,41,1,1,0,0,13,40,0,0,1,2,2193,"UFC 201: Lawler vs. Woodley","Erik Perez","Francisco Rivera",Bantamweight,U-DEC,NULL,3,5:00,3cf1d67a20ae1c18
6022,2193,207,3,"Erik Perez",0,98,127,1,2,0,4:06,0,1,9,30,6,7,1,1,6,27,1,1,9,10,2193,"UFC 201: Lawler vs. Woodley","Erik Perez","Francisco Rivera",Bantamweight,U-DEC,NULL,3,5:00,3cf1d67a20ae1c18
6023,2728,254,1,"Reuben Duran",0,8,30,0,0,0,0:22,0,0,4,24,3,5,1,1,5,27,3,3,0,0,2728,"The Ultimate Fighter: Team Carwin vs. Team Nelson ","Hugo Viana","Reuben Duran",Bantamweight,KO/TKO,Punch,1,4:05,6463a48c9347a9f3
6024,2728,254,1,"Hugo Viana",3,26,43,0,0,0,0:37,0,0,18,34,4,4,0,1,17,32,0,0,5,7,2728,"The Ultimate Fighter: Team Carwin vs. Team Nelson ","Hugo Viana","Reuben Duran",Bantamweight,KO/TKO,Punch,1,4:05,6463a48c9347a9f3
6025,2986,276,1,"Eddie Wineland",0,6,56,0,0,0,0:00,0,0,3,53,1,1,2,2,6,56,0,0,0,0,2986,"UFC Fight Night: Brown vs Silva","Johnny Eduardo","Eddie Wineland",Bantamweight,KO/TKO,Punch,1,4:37,23e96ddeb14b5936
6026,2986,276,1,"Johnny Eduardo",1,11,20,0,3,0,0:02,0,0,3,11,1,1,7,8,10,19,1,1,0,0,2986,"UFC Fight Night: Brown vs Silva","Johnny Eduardo","Eddie Wineland",Bantamweight,KO/TKO,Punch,1,4:37,23e96ddeb14b5936
6027,2779,259,1,"John Dodson",0,15,32,0,1,0,0:00,0,0,4,21,8,8,3,3,15,32,0,0,0,0,2779,"UFC Fight Night: Swanson vs. Lobov","John Dodson","Eddie Wineland",Bantamweight,U-DEC,NULL,3,5:00,8b97cd609c7152b7
6028,2779,259,1,"Eddie Wineland",0,4,39,0,0,0,0:00,0,0,2,36,2,3,0,0,4,39,0,0,0,0,2779,"UFC Fight Night: Swanson vs. Lobov","John Dodson","Eddie Wineland",Bantamweight,U-DEC,NULL,3,5:00,8b97cd609c7152b7
6029,2779,259,2,"John Dodson",0,18,25,0,0,0,0:00,0,0,10,17,8,8,0,0,18,25,0,0,0,0,2779,"UFC Fight Night: Swanson vs. Lobov","John Dodson","Eddie Wineland",Bantamweight,U-DEC,NULL,3,5:00,8b97cd609c7152b7
6030,2779,259,2,"Eddie Wineland",0,10,47,0,0,0,0:00,0,0,7,42,3,5,0,0,10,46,0,1,0,0,2779,"UFC Fight Night: Swanson vs. Lobov","John Dodson","Eddie Wineland",Bantamweight,U-DEC,NULL,3,5:00,8b97cd609c7152b7
6031,2779,259,3,"John Dodson",0,15,46,0,0,0,0:00,0,0,9,37,5,8,1,1,14,45,1,1,0,0,2779,"UFC Fight Night: Swanson vs. Lobov","John Dodson","Eddie Wineland",Bantamweight,U-DEC,NULL,3,5:00,8b97cd609c7152b7
6032,2779,259,3,"Eddie Wineland",0,7,52,0,0,0,0:00,0,0,5,47,2,5,0,0,7,51,0,1,0,0,2779,"UFC Fight Night: Swanson vs. Lobov","John Dodson","Eddie Wineland",Bantamweight,U-DEC,NULL,3,5:00,8b97cd609c7152b7
